"y"	"x1"	"x2"	"x3"
"96"	314.57545019418	441.454267615027	42.7878474011932	38.7625010735533
"97"	313.673800184949	439.680344111147	39.5036132214613	39.7432301218341
"98"	314.945248804559	441.325727500637	41.1176479292149	39.2800620990007
"99"	314.937898727754	440.492181957578	41.5206975476348	38.8172196657007
"100"	316.74343461922	442.500305662093	42.3327899791715	36.6937126809324
"101"	315.578093847216	441.964833543014	42.1647520240825	39.2414118721366
"102"	317.823755369891	443.7968657252	42.7824658677968	37.184805880195
"103"	315.413607881735	440.416284695544	40.2408619579001	37.8172004061326
"104"	315.540530701657	440.782559983111	41.3945828385039	38.4428262935056
"105"	315.381969052733	440.228198848315	39.8926218413754	37.3322955473232
"106"	314.802500660672	440.813946623774	40.3972552365915	39.7863687226384
"107"	315.887961448756	441.938277068109	40.3239888362772	38.2397349115079
"108"	313.578511589007	440.001086594582	39.9409632277044	38.3922765505871
"109"	315.004492967757	439.848560069482	39.4410146050326	39.9409035744231
"110"	314.678330771631	440.636698133835	39.983885469747	39.9549377194464
"111"	316.837637163312	441.854641997563	41.647859947004	37.6942217756848
"112"	313.949419135365	440.070713362597	40.409840742419	39.3021532486813
"113"	317.054376692652	442.504464916356	41.1591472569112	36.7479415590295
"114"	315.370565038107	441.23006304548	41.1711358479704	39.0297558077113
"115"	315.467874039003	441.4211749706	41.1089787771294	39.224241000301
"116"	314.9758360164	441.687683719028	40.6226884457023	40.4582444935823
"117"	316.250482083477	442.903213457128	41.8078426081602	38.9924500103557
"118"	315.382807893077	440.809304091516	40.5517030941372	38.2745727929318
"119"	315.055074485505	441.453988271016	42.2460025700028	39.2837144333521
"120"	314.902156434411	440.849340790935	41.0456874104262	39.0817399871397
"121"	315.451241812026	440.97365305252	40.4111302490033	37.6691135185387
"122"	314.770467589648	441.458273144176	43.2812931631079	39.4835199638366
"123"	315.725513328256	440.95973793668	40.1402589100069	39.3063111535585
"124"	314.426830247915	440.404998528521	40.8916773612471	38.6238778397921
"125"	315.417474447016	440.474499327411	40.8743899915245	38.5942714443151
"126"	314.206588254859	439.698612324476	40.4272875329464	40.3772491182624
"127"	316.439367880043	441.77926998782	40.3554922075463	37.9132752482434
"128"	316.377241479587	441.826921743597	40.9356082496399	38.529689428126
"129"	315.203342248703	441.734061730671	40.9734461979765	38.5201864951633
"130"	314.312862608672	439.164103015316	40.1360626456791	39.5910101035526
"131"	314.113547578026	440.695356652403	41.9863747716645	39.9015390014675
"132"	313.126291729494	439.006301672273	40.8808020085984	39.3295975886393
"133"	314.725189499484	441.507312460421	41.893413989609	39.248285108902
"134"	313.433753994829	439.663188417107	41.0267291651204	39.9861417240974
"135"	314.531388356574	440.549411378955	41.3682498266127	39.3715019464043
"136"	313.494610351253	439.99788301212	39.6066747326205	40.553579876381
"137"	316.454318603292	441.846176956842	41.6498678419209	38.2070591680079
"138"	314.807828495477	441.099588174231	41.026893879301	38.7122054640495
"139"	316.00187687048	442.768614026683	42.9819829035219	38.7313582915455
"140"	316.016510674162	442.075487729592	40.7371807181522	37.2313111144274
"141"	314.635862785951	440.317416147145	39.721351649168	39.697023621439
"142"	315.477895636557	441.409509803108	41.4241801945665	37.8914873781581
"143"	315.931030420555	442.463778653005	41.1306951546972	38.7726266173138
"144"	314.406735068256	439.321453808175	39.3021306321429	37.8490177183358
"145"	315.624423293452	441.197822014907	41.2807533145811	37.7940661230795
"146"	316.427217913978	442.390418008412	41.3907768176509	36.9086913469367
"147"	314.432981327318	439.855343439806	40.6849639935033	39.1768710768829
"148"	316.5649593444	441.089760784169	40.6002875772349	37.0007814152476
"149"	315.606168370446	441.323621519246	40.410206700665	38.4640385997485
"150"	314.511404268054	440.55635715387	41.0045967541311	40.3465747889385
"151"	314.728514047079	439.634853646019	39.8726596663317	37.5902642261692
"152"	315.581928532998	440.882865522503	40.7944048707513	36.625437853316
"153"	315.666357542017	442.215001430118	42.6768097026249	38.2454040656864
"154"	315.701003480043	440.626818617286	38.7996631706026	37.3337078412455
"155"	314.42307779147	440.212669934955	41.0246838071667	39.5457934787951
"156"	315.148302852655	440.178623883138	39.8816937588031	39.1457473340457
"157"	315.039633006482	439.892313339882	39.6021289581695	39.7757565786103
"158"	316.220140029536	442.240131526745	40.6982537315904	38.9202929891892
"159"	315.292300770189	440.457131947695	40.5224192195349	39.8877916724179
"160"	315.711789334098	442.479352281163	42.0542872884733	38.6269039195997
"161"	315.174145179343	441.002215775328	39.8129681326922	38.8553376029127
"162"	315.158300069125	440.839041517716	41.5047997060594	39.5891082386386
"163"	315.316209481917	442.090464820774	39.7953428743461	39.0788034533538
"164"	316.258041129073	442.354004877575	42.0769905994666	37.9934568384458
"165"	315.350041830123	441.54724382682	40.7025273796688	38.2370050759551
"166"	314.078209155281	440.169422619562	40.101987012779	38.0818723600614
"167"	313.302251785369	439.377200295687	40.1317923207446	40.7210337328832
"168"	314.141736664874	440.152392280142	40.6431521145092	39.5116584470988
"169"	317.027542125359	441.718531172507	41.7445193088116	36.3988996216213
"170"	315.488810111403	440.494173970253	40.2595447907493	36.83229072502
"171"	314.018557418294	439.556539939616	40.1031806688191	39.4128717455947
"172"	316.568485854575	442.043183817435	42.1295816835154	38.0083163641445
"173"	315.760028805981	441.096242223751	41.567559532394	38.9261486586846
"174"	316.890305322993	443.267086800144	41.882624744627	37.4064795127464
"175"	315.40947832035	441.455994099669	41.338021079177	37.9333412304496
"176"	316.180429826794	441.245597215676	39.8977198386615	38.1495640894129
"177"	315.795971573113	441.361366989368	40.2208375424654	38.9045432335268
"178"	314.540029415539	440.687967249457	40.2162319992567	38.578075612295
"179"	314.891592666972	441.153515460545	40.5884694200206	40.4814348809923
"180"	316.808403918364	442.459766613283	42.3442368714199	38.4707299445438
"181"	314.849872380722	441.44830246454	41.1065374745144	39.7830842545656
"182"	314.159774759501	442.070862168914	42.9598708179471	39.4013046238808
"183"	315.062106729169	440.57163985637	41.0864412440831	38.2487302465979
"184"	315.896490236196	441.4247666766	41.0264795448796	39.3179305710985
"185"	315.620637077876	440.791290618327	40.9186590930205	37.2394537870132
"186"	315.0876418501	440.349477015117	41.0399371885065	38.4919682738884
"187"	314.567350405921	440.722453295937	41.3471469636231	38.9440910875075
"188"	314.782779305833	441.821917926546	39.7876508309775	39.3463294457022
"189"	315.167252903763	440.147667607126	40.2550508026691	37.3418599619424
"190"	314.752498423088	440.440770385567	40.6715749925949	39.8184026074148
"191"	314.933575441991	439.961101477268	40.3806178263147	39.1165320636945
"192"	313.601467535277	441.123364116429	41.7797748157802	40.8958229973779
"193"	316.177642186911	442.007437201873	40.3942470734286	36.7440532649487
"194"	315.674193656194	440.668009659046	40.1538076775034	37.3357544400345
"195"	315.14132613751	440.631309063434	40.2998344306401	37.9221611991936
"196"	313.221957337077	439.712299781824	40.8310739042589	39.5668627429523
"197"	315.380909688456	441.261056796538	41.2371867895754	38.3853831181765
"198"	314.341408954282	439.743577160263	39.2771602241807	39.1557669635293
"199"	315.047149346484	440.933186856579	40.3830931863123	39.7969805676452
"200"	313.723073802196	439.734889815691	39.3678663175068	40.1590240492054
"201"	314.189412535859	439.858460139138	39.8555293415947	37.9324753667759
"202"	316.459565738644	443.146917473009	41.3538600636106	39.0937864989396
"203"	314.119345228722	440.513068068388	41.5010673515749	40.1225177319501
"204"	315.300780212114	441.088323450634	40.4208281962894	39.2749147675445
"205"	316.200267619488	441.405303869752	39.741770283129	39.051453178998
"206"	315.101810267069	441.315807076381	41.061296777384	40.1186054769754
"207"	315.410585293248	441.620719776126	40.0693148353511	38.5585684256664
"208"	314.831713273371	440.041119048898	39.4836127274917	39.3751145993723
"209"	314.477011167624	441.881160414427	41.2975236672321	38.801085574226
"210"	315.909951821693	440.854194499075	41.2169461363749	39.4593403303567
"211"	314.592062740035	439.921523207952	40.3588605529085	40.03193294978
"212"	313.952448866806	440.932997618313	42.5438158219779	39.3349108695458
"213"	313.133951250525	438.536641428921	39.1394257690204	41.209125310175
"214"	316.340201151977	440.993574692997	40.0993267873802	38.2433677268731
"215"	315.181292366431	440.589933572492	40.1835959422307	38.5299717772207
"216"	316.611163267648	442.415274468192	41.1198674494063	38.8737095438615
"217"	314.811445771831	441.421007176486	40.6160854440691	38.202073025795
"218"	314.718545746033	440.868864581653	40.6892864852277	39.0613172841726
"219"	315.624809683099	441.559635360296	41.3123568720462	40.1452768594016
"220"	314.923679710187	441.642591667629	42.8590282107735	41.432679217802
"221"	314.424485324165	440.918050686596	41.4886884275816	39.8442330322685
"222"	315.281969396406	441.160809845368	40.4042029160751	39.1017345033761
"223"	314.643781689124	441.142889780448	40.6667761930195	39.1679130667527
"224"	316.752661904267	442.41170061295	41.2053816071095	36.8155759626004
"225"	314.470942454681	440.488981195783	40.7247016646258	39.1837483160606
"226"	313.090580767251	438.948124600729	39.0873344618812	39.5141049309163
"227"	315.651407535743	442.333995870393	41.5648198766845	38.2190886712847
"228"	315.413210885933	441.91221649923	42.2187262314692	38.7411351695888
"229"	315.200724669228	440.81114013611	40.1489319313734	40.0468900356766
"230"	316.682032657345	443.060923608127	42.1669322492296	36.7587934989588
"231"	314.925680821119	440.791930229676	40.355918686802	40.1065819644391
"232"	315.100083412117	440.93177500398	40.727753808063	38.8203552990375
"233"	313.653753804742	441.173870962407	42.2019423044156	41.1121007610203
"234"	314.431174715793	440.482943834083	40.4420830097277	39.4064010370567
"235"	314.226474617596	440.815761586017	40.7458675820669	40.1265989737621
"236"	315.281218238534	441.45995379121	41.1115505337703	38.5570749237049
"237"	313.181771653054	440.663364974163	40.0454579513184	40.4195647920799
"238"	315.144213449624	441.00986767065	41.1787196381899	38.3181388218255
"239"	313.796388415662	439.975479039703	40.9889401868491	39.6151196345878
"240"	313.794261280947	439.73523063731	41.1993872747399	38.7636416028212
"241"	316.20430698196	443.201427908196	42.4764885801097	38.2799137270409
"242"	315.874495668766	442.152427563091	42.4529539441979	39.6362796066669
"243"	313.767895631283	440.154297566059	42.0074596014892	40.0113455136477
"244"	314.725802179275	441.383439332857	40.04203964186	38.7490693621845
"245"	314.616518826669	440.209286906204	40.1563378408981	39.4900078062631
"246"	315.581443135235	441.385883521385	41.0229822635023	38.9243751869139
"247"	315.371120701863	440.916280338313	40.6178090775627	39.8834901933705
"248"	316.639569481641	441.781623389571	40.7952714337144	38.6829412444183
"249"	314.793346556821	441.084549940206	41.5143577497846	39.758847951036
"250"	316.663125964256	441.621082793402	40.9841016723958	37.6162171186974
"251"	315.011201164215	441.670070697037	43.1829543351122	38.4447127240312
"252"	314.482668641735	440.768881290066	41.0269883961646	39.1174415495713
"253"	313.955351407684	439.712315588834	38.9428795142458	39.8371665239243
"254"	313.811482048527	439.781008152355	39.790367817129	40.1730784719251
"255"	314.841779170942	441.156748067628	40.7476856539345	39.6647917213836
"256"	315.914508454554	440.928852758139	40.4337804328541	36.3173338157551
"257"	315.78577410834	440.777305692214	39.1055528141957	38.065940267363
"258"	313.848141334324	439.295810335303	40.1033552243407	40.4285680900994
"259"	316.078680454918	441.940574945445	42.1378944526668	38.4713816930871
"260"	313.41108099619	438.782591955117	39.3087318840887	39.211674348997
"261"	315.897557984757	440.621128614881	40.5779835639944	38.2966935648088
"262"	313.980678065804	440.946268434895	41.1537551502607	39.0917381476739
"263"	313.410996724147	440.690251709495	41.2965616464058	40.0529000668769
"264"	314.137265380182	440.528282121275	41.4102715324378	39.5762714877654
"265"	314.304141945847	440.719029212495	41.9740972500321	39.0258248422139
"266"	315.696896149108	442.075661234196	41.7168645886462	38.9037067366676
"267"	315.333719888978	441.516138762204	40.6884574988337	39.6557445916013
"268"	314.101872029382	440.059674634123	41.2427138730032	39.411453052369
"269"	315.155481352147	440.344008930318	39.5334150993688	39.054706879864
"270"	313.908849063697	440.304032541809	39.5723755093654	39.0538055491144
"271"	314.599872119544	440.647437769902	41.3812331310536	39.7360754001017
"272"	315.665789350178	440.579869268472	39.6452368119417	38.1221697101329
"273"	316.15257973154	442.435712663956	41.3914102126496	40.2884346661041
"274"	315.037745138896	441.606232305608	40.850334184917	39.1999583911185
"275"	314.635216292656	441.059039592957	39.7955692352586	40.300275451733
"276"	317.371873142133	443.076284634189	42.1708575461168	37.6296702855286
"277"	315.818058962503	442.684545898161	43.7245515560283	41.1560816083488
"278"	316.779549439569	442.397241070209	42.1086483586512	38.3193247359188
"279"	314.238115026405	440.498740132532	40.6645929808311	38.8601649824439
"280"	315.09647479238	440.79968070149	39.6354131629415	40.6758928451036
"281"	315.892385098176	442.230459716072	41.6175692835973	37.6321856539749
"282"	315.381954378554	440.266479058956	39.4846772137649	37.6066678467586
"283"	313.151882424342	439.935922126779	40.7537669789897	41.1322143809342
"284"	315.60868254717	441.765489641374	40.4581517177649	39.3735192806333
"285"	314.593101041138	440.466014729096	39.5388800670445	38.3674360645852
"286"	315.510868395898	441.717746624726	40.9308919288394	38.5379439782562
"287"	315.686976855138	441.163242628813	41.4598661876838	38.0288096623049
"288"	314.731935908284	441.200675905615	40.985690032308	39.0068019773115
"289"	315.224976545371	440.770159935121	40.9853368518791	37.1776122667775
"290"	314.939369664644	441.104407005176	40.8238667915513	38.6012572114798
"291"	315.647642118835	440.7914330803	39.7570456143142	37.860779567927
"292"	318.446997670459	443.604884106598	41.5381060962419	38.110399516386
"293"	317.414169972012	443.171300481213	41.4088637118933	37.3444566652654
"294"	314.542660461058	439.514122309966	38.895115276898	39.2666308013224
"295"	315.568051825662	442.092008892104	41.8470054975507	37.5926651270427
"296"	314.336801904511	440.312121146259	40.2488687316671	40.5548083727483
"297"	315.783421149149	441.869651706424	41.6871496214815	37.9030503685846
"298"	314.372473565866	440.138052751235	40.0370535012141	40.7530569020065
"299"	314.651488566018	440.63789449317	40.996539808051	39.4857033454629
"300"	313.72335311439	439.848873341538	40.045011175038	39.9119573736251
